id,title,subject,topic,year_group,year_band,diagram_type,description,style_notes,tags,source,curated,image_url,asset_ref
pdl-1814,Story — Rama and Sita (Diwali),Religious education,Religious stories,Year 3,LKS2,diagram_a,Story — Rama and Sita (Diwali),"Storybook palette, neutral characters where possible","[""RE"",""religious-stories""]",Adaptly Primary Catalogue,0,,
pdl-1815,Story — The Buddha and the lotus,Religious education,Religious stories,Year 3,LKS2,diagram_a,Story — The Buddha and the lotus,"Storybook palette, neutral characters where possible","[""RE"",""religious-stories""]",Adaptly Primary Catalogue,0,,
pdl-1816,Story — The Five Ks of Sikhism,Religious education,Religious stories,Year 3,LKS2,diagram_a,Story — The Five Ks of Sikhism,"Storybook palette, neutral characters where possible","[""RE"",""religious-stories""]",Adaptly Primary Catalogue,0,,
pdl-1817,Practice — prayer mat (Islam),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — prayer mat (Islam),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1818,Practice — seder meal (Judaism),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — seder meal (Judaism),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1819,Practice — communion (Christianity),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — communion (Christianity),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1820,Practice — langar (Sikhism),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — langar (Sikhism),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1821,Practice — meditation (Buddhism),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — meditation (Buddhism),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1822,Practice — puja (Hinduism),Religious education,Practices and values,Year 5,UKS2,diagram_a,Practice — puja (Hinduism),Action illustration with name and faith context,"[""RE"",""practice"",""values""]",Adaptly Primary Catalogue,0,,
pdl-1823,French — Bonjour (Hello),French,Greetings,Year 3,LKS2,diagram_a,French — Bonjour (Hello),"Tricolour stripe header, child characters waving","[""MFL"",""French"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1824,French — Salut (Hi),French,Greetings,Year 3,LKS2,diagram_a,French — Salut (Hi),"Tricolour stripe header, child characters waving","[""MFL"",""French"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1825,French — Au revoir (Goodbye),French,Greetings,Year 3,LKS2,diagram_a,French — Au revoir (Goodbye),"Tricolour stripe header, child characters waving","[""MFL"",""French"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1826,French — Merci (Thank you),French,Greetings,Year 3,LKS2,diagram_a,French — Merci (Thank you),"Tricolour stripe header, child characters waving","[""MFL"",""French"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1827,French — S'il vous plaît (Please),French,Greetings,Year 3,LKS2,diagram_a,French — S'il vous plaît (Please),"Tricolour stripe header, child characters waving","[""MFL"",""French"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1828,French number — un (1),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 1 large at top, the French word ""un"" below, and a counting motif (1 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1829,French number — deux (2),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 2 large at top, the French word ""deux"" below, and a counting motif (2 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1830,French number — trois (3),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 3 large at top, the French word ""trois"" below, and a counting motif (3 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1831,French number — quatre (4),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 4 large at top, the French word ""quatre"" below, and a counting motif (4 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1832,French number — cinq (5),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 5 large at top, the French word ""cinq"" below, and a counting motif (5 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1833,French number — six (6),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 6 large at top, the French word ""six"" below, and a counting motif (6 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1834,French number — sept (7),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 7 large at top, the French word ""sept"" below, and a counting motif (7 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1835,French number — huit (8),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 8 large at top, the French word ""huit"" below, and a counting motif (8 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1836,French number — neuf (9),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 9 large at top, the French word ""neuf"" below, and a counting motif (9 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1837,French number — dix (10),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 10 large at top, the French word ""dix"" below, and a counting motif (10 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1838,French number — onze (11),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 11 large at top, the French word ""onze"" below, and a counting motif (11 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1839,French number — douze (12),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 12 large at top, the French word ""douze"" below, and a counting motif (12 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1840,French number — treize (13),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 13 large at top, the French word ""treize"" below, and a counting motif (13 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1841,French number — quatorze (14),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 14 large at top, the French word ""quatorze"" below, and a counting motif (14 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1842,French number — quinze (15),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 15 large at top, the French word ""quinze"" below, and a counting motif (15 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1843,French number — seize (16),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 16 large at top, the French word ""seize"" below, and a counting motif (16 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1844,French number — dix-sept (17),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 17 large at top, the French word ""dix-sept"" below, and a counting motif (17 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1845,French number — dix-huit (18),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 18 large at top, the French word ""dix-huit"" below, and a counting motif (18 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1846,French number — dix-neuf (19),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 19 large at top, the French word ""dix-neuf"" below, and a counting motif (19 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1847,French number — vingt (20),French,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 20 large at top, the French word ""vingt"" below, and a counting motif (20 stars).","Tricolour border, numerals in friendly serif","[""MFL"",""French"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1848,French chart — days of the week,French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — days of the week,Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1849,French chart — months of the year,French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — months of the year,Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1850,French chart — colours (les couleurs),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — colours (les couleurs),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1851,French chart — animals (les animaux),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — animals (les animaux),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1852,French chart — food (la nourriture),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — food (la nourriture),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1853,French chart — family (la famille),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — family (la famille),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1854,French chart — body parts (le corps),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — body parts (le corps),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1855,French chart — weather (le temps),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — weather (le temps),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1856,French chart — clothing (les vêtements),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — clothing (les vêtements),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1857,French chart — classroom objects,French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — classroom objects,Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1858,French chart — feelings (les sentiments),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — feelings (les sentiments),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1859,French chart — sports (les sports),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — sports (les sports),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1860,French chart — countries / nationalities (basics),French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — countries / nationalities (basics),Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1861,French chart — common verbs in present tense,French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — common verbs in present tense,Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1862,French chart — au café menu,French,"Days, months, colours",Year 3,LKS2,diagram_a,French chart — au café menu,Coloured strips per item,"[""MFL"",""French"",""vocabulary""]",Adaptly Primary Catalogue,0,,
pdl-1863,Spanish — Hola (Hello),Spanish,Greetings,Year 3,LKS2,diagram_a,Spanish — Hola (Hello),"Red/yellow header, child characters waving","[""MFL"",""Spanish"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1864,Spanish — Buenos días (Good morning),Spanish,Greetings,Year 3,LKS2,diagram_a,Spanish — Buenos días (Good morning),"Red/yellow header, child characters waving","[""MFL"",""Spanish"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1865,Spanish — Adiós (Goodbye),Spanish,Greetings,Year 3,LKS2,diagram_a,Spanish — Adiós (Goodbye),"Red/yellow header, child characters waving","[""MFL"",""Spanish"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1866,Spanish — Gracias (Thank you),Spanish,Greetings,Year 3,LKS2,diagram_a,Spanish — Gracias (Thank you),"Red/yellow header, child characters waving","[""MFL"",""Spanish"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1867,Spanish — Por favor (Please),Spanish,Greetings,Year 3,LKS2,diagram_a,Spanish — Por favor (Please),"Red/yellow header, child characters waving","[""MFL"",""Spanish"",""greetings"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1868,Spanish number — uno (1),Spanish,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 1 large at top, the Spanish word ""uno"" below, and a counting motif (1 stars).","Red/yellow border, numerals in friendly serif","[""MFL"",""Spanish"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1869,Spanish number — dos (2),Spanish,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 2 large at top, the Spanish word ""dos"" below, and a counting motif (2 stars).","Red/yellow border, numerals in friendly serif","[""MFL"",""Spanish"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
pdl-1870,Spanish number — tres (3),Spanish,Numbers,Year 3,LKS2,diagram_a,"Card showing the digit 3 large at top, the Spanish word ""tres"" below, and a counting motif (3 stars).","Red/yellow border, numerals in friendly serif","[""MFL"",""Spanish"",""numbers"",""KS2""]",Adaptly Primary Catalogue,0,,
